factor,timeperiod,financial-year,18-300,18-300-00101,18-300-00102,18-300-00103,18-300-00104,18-300-00105,18-300-00106,18-300-00107,18-300-00108,18-301,18-301-00109,18-301-00110,18-301-00111,18-301-00112,18-301-00113,18-301-00114,18-301-00274,18-302,18-302-00115,18-302-00116,18-302-00117,18-302-00118,18-302-00119,18-303,18-303-00120,18-303-00121,18-303-00122,18-303-00123,18-303-00264,18-303-00266,18-304,18-304-00126,18-304-00127,18-304-00128,18-304-00129,18-304-00271,18-305,18-305-00130,18-305-00131,18-305-00132,18-305-00133,18-305-00134,18-305-00135,18-305-00136,18-306,18-306-00137,18-306-00138,18-306-00139,18-306-00140,18-307,18-307-00141,18-307-00142,18-307-00143,18-307-00144,18-307-00145,18-307-00146,18-307-00147,18-308,18-308-00148,18-308-00149,18-308-00150,18-308-00151,18-308-00152,18-308-00153,18-309,18-309-00154,18-309-00155,18-309-00156,18-309-00157,18-310,18-310-00158,18-310-00159,18-310-00160,18-310-00161,18-310-00162,18-310-00163,18-310-00164,18-311,18-311-00165,18-311-00166,18-311-00167,18-311-00168,18-312,18-312-00169,18-312-00170,18-312-00171,18-312-00276,18-312-00277,18-313,18-313-00172,18-313-00173,18-313-00174,18-313-00175,18-313-00176,18-313-00177,18-314,18-314-00178,18-314-00179,18-314-00275,18-315,18-315-00180,18-315-00181,18-315-00182,18-315-00183,18-316,18-316-00184,18-316-00185,18-316-00186,18-316-00187,18-316-00188,18-317,18-317-00189,18-317-00190,18-317-00191,18-317-00192,18-317-00193,18-318,18-318-00194,18-318-00195,18-318-00196,18-318-00197,18-319,18-319-00198,18-319-00199,18-319-00200,18-319-00201,18-319-00202,18-320,18-320-00203,18-320-00204,18-320-00205,18-320-00206,18-320-00207,18-321,18-321-00208,18-321-00209,18-321-00210,18-321-00211,18-321-00212,18-321-00213,18-321-00214,18-321-00215,18-321-00216,18-321-00217,18-321-00218,18-321-00272,18-321-00273,18-322,18-322-00219,18-322-00220,18-322-00221,18-322-00267,18-323,18-323-00222,18-323-00223,18-323-00224,18-323-00225,18-323-00226,18-323-00227,18-323-00228,18-323-00230,18-324,18-324-00231,18-324-00232,18-324-00233,18-324-00234,18-324-00260,18-324-00262,18-324-00263,18-325,18-325-00237,18-325-00238,18-325-00239,18-325-00269,18-325-00270,18-326,18-326-00240,18-326-00241,18-326-00242,18-326-00243,18-326-00244,18-326-00245,18-326-00246,18-326-00247,18-326-00268,18-755,18-755-00248,18-755-00278,18-755-00279,18-756,18-756-00249,18-756-00250,18-756-00251,18-757,18-757-00252,18-757-00253,18-757-00254,18-758,18-758-00256,18-758-00257,18-759,18-759-00255,18-760,18-760-00280,18-760-00281,18-799,18-799-00124,18-799-00125,18-799-00265,18-816,18-816-00235,18-816-00236,18-816-00258,18-816-00259,18-816-00261
sum-young-population,2021_09,2021-2022,121651.0,34583.0,2321.0,14717.0,38421.0,8522.0,6396.0,2903.0,13788.0,106666.0,15777.0,9834.0,21872.0,36859.0,19148.0,2093.0,1084.0,109635.0,29766.0,21156.0,39854.0,5100.0,13759.0,137134.0,18197.0,38220.0,32087.0,15019.0,16470.0,17141.0,88492.0,12020.0,10427.0,17963.0,17546.0,30536.0,187668.0,25244.0,34869.0,31234.0,29490.0,22908.0,13433.0,30492.0,118737.0,47717.0,29252.0,20670.0,21098.0,106671.0,7960.0,27260.0,16717.0,6814.0,29482.0,10280.0,8161.0,63338.0,139.0,557.0,13127.0,24938.0,14378.0,10199.0,139787.0,14208.0,41026.0,49448.0,35104.0,99072.0,14933.0,20278.0,11804.0,5491.0,11475.0,12418.0,22673.0,58515.0,9635.0,18059.0,11882.0,18939.0,58475.0,9659.0,13462.0,11607.0,17471.0,6276.0,106776.0,18216.0,13706.0,12346.0,37175.0,6352.0,18981.0,83027.0,41537.0,10482.0,31008.0,25510.0,8433.0,6652.0,4229.0,6196.0,184741.0,26376.0,74327.0,17188.0,31398.0,35452.0,163480.0,37311.0,17578.0,28297.0,42046.0,38248.0,60524.0,8188.0,12143.0,20007.0,20185.0,68143.0,5828.0,10187.0,37293.0,8358.0,6477.0,62610.0,907.0,1333.0,13336.0,10921.0,36112.0,107785.0,8520.0,3129.0,10788.0,3916.0,7317.0,10504.0,17279.0,9836.0,3834.0,1085.0,2444.0,12912.0,16223.0,64455.0,31832.0,4777.0,1982.0,25865.0,49652.0,4116.0,2660.0,16351.0,7523.0,7039.0,1299.0,10184.0,481.0,38117.0,7635.0,4304.0,5007.0,4178.0,2653.0,10670.0,3668.0,110746.0,1770.0,4736.0,20325.0,22390.0,61525.0,68454.0,1633.0,7958.0,1.0,270.0,3586.0,19024.0,23010.0,9950.0,3021.0,22419.0,8646.0,7660.0,6112.0,54999.0,36695.0,7208.0,11096.0,89876.0,16507.0,22702.0,50668.0,58131.0,4321.0,53810.0,54305.0,54305.0,8786.0,3712.0,5074.0,24007.0,10359.0,1876.0,11772.0,31297.0,311.0,362.0,1064.0,8803.0,20757.0
sum-young-population,2021_10,2021-2022,121651.0,34583.0,2321.0,14717.0,38421.0,8522.0,6396.0,2903.0,13788.0,106666.0,15777.0,9834.0,21872.0,36859.0,19148.0,2093.0,1084.0,109635.0,29766.0,21156.0,39854.0,5100.0,13759.0,137134.0,18197.0,38220.0,32087.0,15019.0,16470.0,17141.0,88492.0,12020.0,10427.0,17963.0,17546.0,30536.0,187668.0,25244.0,34869.0,31234.0,29490.0,22908.0,13433.0,30492.0,118737.0,47717.0,29252.0,20670.0,21098.0,106671.0,7960.0,27260.0,16717.0,6814.0,29482.0,10280.0,8161.0,63338.0,139.0,557.0,13127.0,24938.0,14378.0,10199.0,139787.0,14208.0,41026.0,49448.0,35104.0,99072.0,14933.0,20278.0,11804.0,5491.0,11475.0,12418.0,22673.0,58515.0,9635.0,18059.0,11882.0,18939.0,58475.0,9659.0,13462.0,11607.0,17471.0,6276.0,106776.0,18216.0,13706.0,12346.0,37175.0,6352.0,18981.0,83027.0,41537.0,10482.0,31008.0,25510.0,8433.0,6652.0,4229.0,6196.0,184741.0,26376.0,74327.0,17188.0,31398.0,35452.0,163480.0,37311.0,17578.0,28297.0,42046.0,38248.0,60524.0,8188.0,12143.0,20007.0,20185.0,68143.0,5828.0,10187.0,37293.0,8358.0,6477.0,62610.0,907.0,1333.0,13336.0,10921.0,36112.0,107785.0,8520.0,3129.0,10788.0,3916.0,7317.0,10504.0,17279.0,9836.0,3834.0,1085.0,2444.0,12912.0,16223.0,64455.0,31832.0,4777.0,1982.0,25865.0,49652.0,4116.0,2660.0,16351.0,7523.0,7039.0,1299.0,10184.0,481.0,38117.0,7635.0,4304.0,5007.0,4178.0,2653.0,10670.0,3668.0,110746.0,1770.0,4736.0,20325.0,22390.0,61525.0,68454.0,1633.0,7958.0,1.0,270.0,3586.0,19024.0,23010.0,9950.0,3021.0,22419.0,8646.0,7660.0,6112.0,54999.0,36695.0,7208.0,11096.0,89876.0,16507.0,22702.0,50668.0,58131.0,4321.0,53810.0,54305.0,54305.0,8786.0,3712.0,5074.0,24007.0,10359.0,1876.0,11772.0,31297.0,311.0,362.0,1064.0,8803.0,20757.0
sum-young-population,2021_11,2021-2022,121651.0,34583.0,2321.0,14717.0,38421.0,8522.0,6396.0,2903.0,13788.0,106666.0,15777.0,9834.0,21872.0,36859.0,19148.0,2093.0,1084.0,109635.0,29766.0,21156.0,39854.0,5100.0,13759.0,137134.0,18197.0,38220.0,32087.0,15019.0,16470.0,17141.0,88492.0,12020.0,10427.0,17963.0,17546.0,30536.0,187668.0,25244.0,34869.0,31234.0,29490.0,22908.0,13433.0,30492.0,118737.0,47717.0,29252.0,20670.0,21098.0,106671.0,7960.0,27260.0,16717.0,6814.0,29482.0,10280.0,8161.0,63338.0,139.0,557.0,13127.0,24938.0,14378.0,10199.0,139787.0,14208.0,41026.0,49448.0,35104.0,99072.0,14933.0,20278.0,11804.0,5491.0,11475.0,12418.0,22673.0,58515.0,9635.0,18059.0,11882.0,18939.0,58475.0,9659.0,13462.0,11607.0,17471.0,6276.0,106776.0,18216.0,13706.0,12346.0,37175.0,6352.0,18981.0,83027.0,41537.0,10482.0,31008.0,25510.0,8433.0,6652.0,4229.0,6196.0,184741.0,26376.0,74327.0,17188.0,31398.0,35452.0,163480.0,37311.0,17578.0,28297.0,42046.0,38248.0,60524.0,8188.0,12143.0,20007.0,20185.0,68143.0,5828.0,10187.0,37293.0,8358.0,6477.0,62610.0,907.0,1333.0,13336.0,10921.0,36112.0,107785.0,8520.0,3129.0,10788.0,3916.0,7317.0,10504.0,17279.0,9836.0,3834.0,1085.0,2444.0,12912.0,16223.0,64455.0,31832.0,4777.0,1982.0,25865.0,49652.0,4116.0,2660.0,16351.0,7523.0,7039.0,1299.0,10184.0,481.0,38117.0,7635.0,4304.0,5007.0,4178.0,2653.0,10670.0,3668.0,110746.0,1770.0,4736.0,20325.0,22390.0,61525.0,68454.0,1633.0,7958.0,1.0,270.0,3586.0,19024.0,23010.0,9950.0,3021.0,22419.0,8646.0,7660.0,6112.0,54999.0,36695.0,7208.0,11096.0,89876.0,16507.0,22702.0,50668.0,58131.0,4321.0,53810.0,54305.0,54305.0,8786.0,3712.0,5074.0,24007.0,10359.0,1876.0,11772.0,31297.0,311.0,362.0,1064.0,8803.0,20757.0
sum-young-population,2021_12,2021-2022,121651.0,34583.0,2321.0,14717.0,38421.0,8522.0,6396.0,2903.0,13788.0,106666.0,15777.0,9834.0,21872.0,36859.0,19148.0,2093.0,1084.0,109635.0,29766.0,21156.0,39854.0,5100.0,13759.0,137134.0,18197.0,38220.0,32087.0,15019.0,16470.0,17141.0,88492.0,12020.0,10427.0,17963.0,17546.0,30536.0,187668.0,25244.0,34869.0,31234.0,29490.0,22908.0,13433.0,30492.0,118737.0,47717.0,29252.0,20670.0,21098.0,106671.0,7960.0,27260.0,16717.0,6814.0,29482.0,10280.0,8161.0,63338.0,139.0,557.0,13127.0,24938.0,14378.0,10199.0,139787.0,14208.0,41026.0,49448.0,35104.0,99072.0,14933.0,20278.0,11804.0,5491.0,11475.0,12418.0,22673.0,58515.0,9635.0,18059.0,11882.0,18939.0,58475.0,9659.0,13462.0,11607.0,17471.0,6276.0,106776.0,18216.0,13706.0,12346.0,37175.0,6352.0,18981.0,83027.0,41537.0,10482.0,31008.0,25510.0,8433.0,6652.0,4229.0,6196.0,184741.0,26376.0,74327.0,17188.0,31398.0,35452.0,163480.0,37311.0,17578.0,28297.0,42046.0,38248.0,60524.0,8188.0,12143.0,20007.0,20185.0,68143.0,5828.0,10187.0,37293.0,8358.0,6477.0,62610.0,907.0,1333.0,13336.0,10921.0,36112.0,107785.0,8520.0,3129.0,10788.0,3916.0,7317.0,10504.0,17279.0,9836.0,3834.0,1085.0,2444.0,12912.0,16223.0,64455.0,31832.0,4777.0,1982.0,25865.0,49652.0,4116.0,2660.0,16351.0,7523.0,7039.0,1299.0,10184.0,481.0,38117.0,7635.0,4304.0,5007.0,4178.0,2653.0,10670.0,3668.0,110746.0,1770.0,4736.0,20325.0,22390.0,61525.0,68454.0,1633.0,7958.0,1.0,270.0,3586.0,19024.0,23010.0,9950.0,3021.0,22419.0,8646.0,7660.0,6112.0,54999.0,36695.0,7208.0,11096.0,89876.0,16507.0,22702.0,50668.0,58131.0,4321.0,53810.0,54305.0,54305.0,8786.0,3712.0,5074.0,24007.0,10359.0,1876.0,11772.0,31297.0,311.0,362.0,1064.0,8803.0,20757.0
sum-young-population,2022_01,2021-2022,121755.0,34548.0,2276.0,14638.0,38330.0,8498.0,6525.0,2973.0,13966.0,108187.0,16075.0,9943.0,22183.0,37294.0,19483.0,2116.0,1093.0,110299.0,30049.0,21179.0,40150.0,5066.0,13856.0,138171.0,18331.0,38707.0,32079.0,15272.0,16624.0,17158.0,89493.0,12060.0,10685.0,18200.0,17712.0,30836.0,189578.0,25243.0,35364.0,31535.0,29745.0,23300.0,13608.0,30782.0,119771.0,47856.0,29463.0,21308.0,21145.0,107159.0,7995.0,27321.0,16772.0,6873.0,29670.0,10309.0,8221.0,63722.0,139.0,566.0,13207.0,25113.0,14451.0,10246.0,140321.0,14273.0,41096.0,49795.0,35158.0,98977.0,14907.0,20271.0,11851.0,5469.0,11418.0,12404.0,22656.0,58320.0,9637.0,17958.0,11864.0,18861.0,58038.0,9596.0,13381.0,11591.0,17264.0,6206.0,107008.0,18317.0,13919.0,12327.0,37128.0,6390.0,18927.0,83796.0,41939.0,10539.0,31319.0,25721.0,8513.0,6753.0,4234.0,6221.0,186200.0,26608.0,74789.0,17335.0,31717.0,35751.0,165255.0,37636.0,17797.0,28647.0,42422.0,38754.0,61334.0,8325.0,12365.0,20302.0,20343.0,68671.0,5807.0,10215.0,37732.0,8393.0,6523.0,62729.0,874.0,1313.0,13409.0,10946.0,36187.0,108185.0,8452.0,3132.0,10737.0,3915.0,7404.0,10573.0,17372.0,9937.0,3811.0,1096.0,2463.0,12946.0,16348.0,64585.0,31810.0,4789.0,1987.0,25998.0,49770.0,4102.0,2682.0,16351.0,7586.0,6923.0,1293.0,10354.0,480.0,38011.0,7621.0,4309.0,5017.0,4123.0,2653.0,10605.0,3682.0,111967.0,1790.0,4655.0,20532.0,22675.0,62315.0,68474.0,1628.0,8026.0,1.0,273.0,3574.0,19023.0,23013.0,9973.0,2963.0,22454.0,8653.0,7690.0,6111.0,55099.0,36822.0,7192.0,11085.0,90898.0,16715.0,22939.0,51244.0,58752.0,4404.0,54348.0,54830.0,54830.0,8806.0,3675.0,5131.0,24043.0,10431.0,1914.0,11698.0,31327.0,306.0,359.0,1058.0,8773.0,20831.0
sum-young-population,2022_02,2021-2022,121755.0,34548.0,2276.0,14638.0,38330.0,8498.0,6525.0,2973.0,13966.0,108187.0,16075.0,9943.0,22183.0,37294.0,19483.0,2116.0,1093.0,110299.0,30049.0,21179.0,40150.0,5066.0,13856.0,138171.0,18331.0,38707.0,32079.0,15272.0,16624.0,17158.0,89493.0,12060.0,10685.0,18200.0,17712.0,30836.0,189578.0,25243.0,35364.0,31535.0,29745.0,23300.0,13608.0,30782.0,119771.0,47856.0,29463.0,21308.0,21145.0,107159.0,7995.0,27321.0,16772.0,6873.0,29670.0,10309.0,8221.0,63722.0,139.0,566.0,13207.0,25113.0,14451.0,10246.0,140321.0,14273.0,41096.0,49795.0,35158.0,98977.0,14907.0,20271.0,11851.0,5469.0,11418.0,12404.0,22656.0,58320.0,9637.0,17958.0,11864.0,18861.0,58038.0,9596.0,13381.0,11591.0,17264.0,6206.0,107008.0,18317.0,13919.0,12327.0,37128.0,6390.0,18927.0,83796.0,41939.0,10539.0,31319.0,25721.0,8513.0,6753.0,4234.0,6221.0,186200.0,26608.0,74789.0,17335.0,31717.0,35751.0,165255.0,37636.0,17797.0,28647.0,42422.0,38754.0,61334.0,8325.0,12365.0,20302.0,20343.0,68671.0,5807.0,10215.0,37732.0,8393.0,6523.0,62729.0,874.0,1313.0,13409.0,10946.0,36187.0,108185.0,8452.0,3132.0,10737.0,3915.0,7404.0,10573.0,17372.0,9937.0,3811.0,1096.0,2463.0,12946.0,16348.0,64585.0,31810.0,4789.0,1987.0,25998.0,49770.0,4102.0,2682.0,16351.0,7586.0,6923.0,1293.0,10354.0,480.0,38011.0,7621.0,4309.0,5017.0,4123.0,2653.0,10605.0,3682.0,111967.0,1790.0,4655.0,20532.0,22675.0,62315.0,68474.0,1628.0,8026.0,1.0,273.0,3574.0,19023.0,23013.0,9973.0,2963.0,22454.0,8653.0,7690.0,6111.0,55099.0,36822.0,7192.0,11085.0,90898.0,16715.0,22939.0,51244.0,58752.0,4404.0,54348.0,54830.0,54830.0,8806.0,3675.0,5131.0,24043.0,10431.0,1914.0,11698.0,31327.0,306.0,359.0,1058.0,8773.0,20831.0
sum-young-population,2022_03,2021-2022,121755.0,34548.0,2276.0,14638.0,38330.0,8498.0,6525.0,2973.0,13966.0,108187.0,16075.0,9943.0,22183.0,37294.0,19483.0,2116.0,1093.0,110299.0,30049.0,21179.0,40150.0,5066.0,13856.0,138171.0,18331.0,38707.0,32079.0,15272.0,16624.0,17158.0,89493.0,12060.0,10685.0,18200.0,17712.0,30836.0,189578.0,25243.0,35364.0,31535.0,29745.0,23300.0,13608.0,30782.0,119771.0,47856.0,29463.0,21308.0,21145.0,107159.0,7995.0,27321.0,16772.0,6873.0,29670.0,10309.0,8221.0,63722.0,139.0,566.0,13207.0,25113.0,14451.0,10246.0,140321.0,14273.0,41096.0,49795.0,35158.0,98977.0,14907.0,20271.0,11851.0,5469.0,11418.0,12404.0,22656.0,58320.0,9637.0,17958.0,11864.0,18861.0,58038.0,9596.0,13381.0,11591.0,17264.0,6206.0,107008.0,18317.0,13919.0,12327.0,37128.0,6390.0,18927.0,83796.0,41939.0,10539.0,31319.0,25721.0,8513.0,6753.0,4234.0,6221.0,186200.0,26608.0,74789.0,17335.0,31717.0,35751.0,165255.0,37636.0,17797.0,28647.0,42422.0,38754.0,61334.0,8325.0,12365.0,20302.0,20343.0,68671.0,5807.0,10215.0,37732.0,8393.0,6523.0,62729.0,874.0,1313.0,13409.0,10946.0,36187.0,108185.0,8452.0,3132.0,10737.0,3915.0,7404.0,10573.0,17372.0,9937.0,3811.0,1096.0,2463.0,12946.0,16348.0,64585.0,31810.0,4789.0,1987.0,25998.0,49770.0,4102.0,2682.0,16351.0,7586.0,6923.0,1293.0,10354.0,480.0,38011.0,7621.0,4309.0,5017.0,4123.0,2653.0,10605.0,3682.0,111967.0,1790.0,4655.0,20532.0,22675.0,62315.0,68474.0,1628.0,8026.0,1.0,273.0,3574.0,19023.0,23013.0,9973.0,2963.0,22454.0,8653.0,7690.0,6111.0,55099.0,36822.0,7192.0,11085.0,90898.0,16715.0,22939.0,51244.0,58752.0,4404.0,54348.0,54830.0,54830.0,8806.0,3675.0,5131.0,24043.0,10431.0,1914.0,11698.0,31327.0,306.0,359.0,1058.0,8773.0,20831.0
sum-young-population,2022_04,2022-2023,121755.0,34548.0,2276.0,14638.0,38330.0,8498.0,6525.0,2973.0,13966.0,108187.0,16075.0,9943.0,22183.0,37294.0,19483.0,2116.0,1093.0,110299.0,30049.0,21179.0,40150.0,5066.0,13856.0,138171.0,18331.0,38707.0,32079.0,15272.0,16624.0,17158.0,89493.0,12060.0,10685.0,18200.0,17712.0,30836.0,189578.0,25243.0,35364.0,31535.0,29745.0,23300.0,13608.0,30782.0,119771.0,47856.0,29463.0,21308.0,21145.0,107159.0,7995.0,27321.0,16772.0,6873.0,29670.0,10309.0,8221.0,63722.0,139.0,566.0,13207.0,25113.0,14451.0,10246.0,140321.0,14273.0,41096.0,49795.0,35158.0,98977.0,14907.0,20271.0,11851.0,5469.0,11418.0,12404.0,22656.0,58320.0,9637.0,17958.0,11864.0,18861.0,58038.0,9596.0,13381.0,11591.0,17264.0,6206.0,107008.0,18317.0,13919.0,12327.0,37128.0,6390.0,18927.0,83796.0,41939.0,10539.0,31319.0,25721.0,8513.0,6753.0,4234.0,6221.0,186200.0,26608.0,74789.0,17335.0,31717.0,35751.0,165255.0,37636.0,17797.0,28647.0,42422.0,38754.0,61334.0,8325.0,12365.0,20302.0,20343.0,68671.0,5807.0,10215.0,37732.0,8393.0,6523.0,62729.0,874.0,1313.0,13409.0,10946.0,36187.0,108185.0,8452.0,3132.0,10737.0,3915.0,7404.0,10573.0,17372.0,9937.0,3811.0,1096.0,2463.0,12946.0,16348.0,64585.0,31810.0,4789.0,1987.0,25998.0,49770.0,4102.0,2682.0,16351.0,7586.0,6923.0,1293.0,10354.0,480.0,38011.0,7621.0,4309.0,5017.0,4123.0,2653.0,10605.0,3682.0,111967.0,1790.0,4655.0,20532.0,22675.0,62315.0,68474.0,1628.0,8026.0,1.0,273.0,3574.0,19023.0,23013.0,9973.0,2963.0,22454.0,8653.0,7690.0,6111.0,55099.0,36822.0,7192.0,11085.0,90898.0,16715.0,22939.0,51244.0,58752.0,4404.0,54348.0,54830.0,54830.0,8806.0,3675.0,5131.0,24043.0,10431.0,1914.0,11698.0,31327.0,306.0,359.0,1058.0,8773.0,20831.0
sum-young-population,2022_05,2022-2023,121755.0,34548.0,2276.0,14638.0,38330.0,8498.0,6525.0,2973.0,13966.0,108187.0,16075.0,9943.0,22183.0,37294.0,19483.0,2116.0,1093.0,110299.0,30049.0,21179.0,40150.0,5066.0,13856.0,138171.0,18331.0,38707.0,32079.0,15272.0,16624.0,17158.0,89493.0,12060.0,10685.0,18200.0,17712.0,30836.0,189578.0,25243.0,35364.0,31535.0,29745.0,23300.0,13608.0,30782.0,119771.0,47856.0,29463.0,21308.0,21145.0,107159.0,7995.0,27321.0,16772.0,6873.0,29670.0,10309.0,8221.0,63722.0,139.0,566.0,13207.0,25113.0,14451.0,10246.0,140321.0,14273.0,41096.0,49795.0,35158.0,98977.0,14907.0,20271.0,11851.0,5469.0,11418.0,12404.0,22656.0,58320.0,9637.0,17958.0,11864.0,18861.0,58038.0,9596.0,13381.0,11591.0,17264.0,6206.0,107008.0,18317.0,13919.0,12327.0,37128.0,6390.0,18927.0,83796.0,41939.0,10539.0,31319.0,25721.0,8513.0,6753.0,4234.0,6221.0,186200.0,26608.0,74789.0,17335.0,31717.0,35751.0,165255.0,37636.0,17797.0,28647.0,42422.0,38754.0,61334.0,8325.0,12365.0,20302.0,20343.0,68671.0,5807.0,10215.0,37732.0,8393.0,6523.0,62729.0,874.0,1313.0,13409.0,10946.0,36187.0,108185.0,8452.0,3132.0,10737.0,3915.0,7404.0,10573.0,17372.0,9937.0,3811.0,1096.0,2463.0,12946.0,16348.0,64585.0,31810.0,4789.0,1987.0,25998.0,49770.0,4102.0,2682.0,16351.0,7586.0,6923.0,1293.0,10354.0,480.0,38011.0,7621.0,4309.0,5017.0,4123.0,2653.0,10605.0,3682.0,111967.0,1790.0,4655.0,20532.0,22675.0,62315.0,68474.0,1628.0,8026.0,1.0,273.0,3574.0,19023.0,23013.0,9973.0,2963.0,22454.0,8653.0,7690.0,6111.0,55099.0,36822.0,7192.0,11085.0,90898.0,16715.0,22939.0,51244.0,58752.0,4404.0,54348.0,54830.0,54830.0,8806.0,3675.0,5131.0,24043.0,10431.0,1914.0,11698.0,31327.0,306.0,359.0,1058.0,8773.0,20831.0
sum-young-population,2022_06,2022-2023,121755.0,34548.0,2276.0,14638.0,38330.0,8498.0,6525.0,2973.0,13966.0,108187.0,16075.0,9943.0,22183.0,37294.0,19483.0,2116.0,1093.0,110299.0,30049.0,21179.0,40150.0,5066.0,13856.0,138171.0,18331.0,38707.0,32079.0,15272.0,16624.0,17158.0,89493.0,12060.0,10685.0,18200.0,17712.0,30836.0,189578.0,25243.0,35364.0,31535.0,29745.0,23300.0,13608.0,30782.0,119771.0,47856.0,29463.0,21308.0,21145.0,107159.0,7995.0,27321.0,16772.0,6873.0,29670.0,10309.0,8221.0,63722.0,139.0,566.0,13207.0,25113.0,14451.0,10246.0,140321.0,14273.0,41096.0,49795.0,35158.0,98977.0,14907.0,20271.0,11851.0,5469.0,11418.0,12404.0,22656.0,58320.0,9637.0,17958.0,11864.0,18861.0,58038.0,9596.0,13381.0,11591.0,17264.0,6206.0,107008.0,18317.0,13919.0,12327.0,37128.0,6390.0,18927.0,83796.0,41939.0,10539.0,31319.0,25721.0,8513.0,6753.0,4234.0,6221.0,186200.0,26608.0,74789.0,17335.0,31717.0,35751.0,165255.0,37636.0,17797.0,28647.0,42422.0,38754.0,61334.0,8325.0,12365.0,20302.0,20343.0,68671.0,5807.0,10215.0,37732.0,8393.0,6523.0,62729.0,874.0,1313.0,13409.0,10946.0,36187.0,108185.0,8452.0,3132.0,10737.0,3915.0,7404.0,10573.0,17372.0,9937.0,3811.0,1096.0,2463.0,12946.0,16348.0,64585.0,31810.0,4789.0,1987.0,25998.0,49770.0,4102.0,2682.0,16351.0,7586.0,6923.0,1293.0,10354.0,480.0,38011.0,7621.0,4309.0,5017.0,4123.0,2653.0,10605.0,3682.0,111967.0,1790.0,4655.0,20532.0,22675.0,62315.0,68474.0,1628.0,8026.0,1.0,273.0,3574.0,19023.0,23013.0,9973.0,2963.0,22454.0,8653.0,7690.0,6111.0,55099.0,36822.0,7192.0,11085.0,90898.0,16715.0,22939.0,51244.0,58752.0,4404.0,54348.0,54830.0,54830.0,8806.0,3675.0,5131.0,24043.0,10431.0,1914.0,11698.0,31327.0,306.0,359.0,1058.0,8773.0,20831.0
sum-young-population,2022_07,2022-2023,121755.0,34548.0,2276.0,14638.0,38330.0,8498.0,6525.0,2973.0,13966.0,108187.0,16075.0,9943.0,22183.0,37294.0,19483.0,2116.0,1093.0,110299.0,30049.0,21179.0,40150.0,5066.0,13856.0,138171.0,18331.0,38707.0,32079.0,15272.0,16624.0,17158.0,89493.0,12060.0,10685.0,18200.0,17712.0,30836.0,189578.0,25243.0,35364.0,31535.0,29745.0,23300.0,13608.0,30782.0,119771.0,47856.0,29463.0,21308.0,21145.0,107159.0,7995.0,27321.0,16772.0,6873.0,29670.0,10309.0,8221.0,63722.0,139.0,566.0,13207.0,25113.0,14451.0,10246.0,140321.0,14273.0,41096.0,49795.0,35158.0,98977.0,14907.0,20271.0,11851.0,5469.0,11418.0,12404.0,22656.0,58320.0,9637.0,17958.0,11864.0,18861.0,58038.0,9596.0,13381.0,11591.0,17264.0,6206.0,107008.0,18317.0,13919.0,12327.0,37128.0,6390.0,18927.0,83796.0,41939.0,10539.0,31319.0,25721.0,8513.0,6753.0,4234.0,6221.0,186200.0,26608.0,74789.0,17335.0,31717.0,35751.0,165255.0,37636.0,17797.0,28647.0,42422.0,38754.0,61334.0,8325.0,12365.0,20302.0,20343.0,68671.0,5807.0,10215.0,37732.0,8393.0,6523.0,62729.0,874.0,1313.0,13409.0,10946.0,36187.0,108185.0,8452.0,3132.0,10737.0,3915.0,7404.0,10573.0,17372.0,9937.0,3811.0,1096.0,2463.0,12946.0,16348.0,64585.0,31810.0,4789.0,1987.0,25998.0,49770.0,4102.0,2682.0,16351.0,7586.0,6923.0,1293.0,10354.0,480.0,38011.0,7621.0,4309.0,5017.0,4123.0,2653.0,10605.0,3682.0,111967.0,1790.0,4655.0,20532.0,22675.0,62315.0,68474.0,1628.0,8026.0,1.0,273.0,3574.0,19023.0,23013.0,9973.0,2963.0,22454.0,8653.0,7690.0,6111.0,55099.0,36822.0,7192.0,11085.0,90898.0,16715.0,22939.0,51244.0,58752.0,4404.0,54348.0,54830.0,54830.0,8806.0,3675.0,5131.0,24043.0,10431.0,1914.0,11698.0,31327.0,306.0,359.0,1058.0,8773.0,20831.0
