Unnamed: 0,revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,count,count_nonzero,inundation_pct,intensity_mean,intensity_mean_nonzero,intensity_sum,month
17,Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,600346,57699,0.0961095768107058,0.0012032644508333,0.12724590452703893,722.375,2022_06
18,Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,847982,319045,0.3762402975534858,0.0366928484331035,0.24020623928852655,31114.875,2022_06
19,Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,712189,444392,0.6239804321605641,0.0296606659187378,0.16611619640778838,21124.0,2022_06
20,Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,1571659,635034,0.4040532965484243,0.0340603464237471,0.20429123701504384,53531.25,2022_06
21,Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,968641,903520,0.9327707582066008,0.1083968415543013,0.23282825091026818,104997.625,2022_06
22,Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,803202,785155,0.9775311814462614,0.1129731375170878,0.23900901351764248,90740.25,2022_06
23,Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,513535,364347,0.7094881556271725,0.078114198642741,0.19405924668137312,40114.375,2022_06
24,Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,126893,79077,0.6231785835310064,0.0783859235734043,0.19478742362525459,9946.625,2022_06
25,Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,671786,117427,0.1747982244345669,0.0262516634761665,0.3665966823265289,17635.5,2022_06
26,Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,713924,52934,0.0741451471024927,0.0146032700959766,0.27413491625253084,10425.625,2022_06
27,Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,1194170,523500,0.4383797951715417,0.1489415242385925,0.40116631819217297,177861.5,2022_06
28,Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,563882,188111,0.333599937575592,0.0756339535576592,0.3547695795033898,42648.625,2022_06
29,Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,1784019,330733,0.1853864785072356,0.0258923111244891,0.24335856004889048,46192.375,2022_06
30,Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,1051068,313816,0.2985686939379754,0.0394516577424105,0.32422962343227096,41466.375,2022_06
31,Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,938580,82739,0.0881533806388373,0.0112888618977604,0.22659808806860712,10595.5,2022_06
32,Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,761196,99640,0.1308992690450291,0.0302231619714239,0.3135537201346581,23005.75,2022_06
33,Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,1141119,696784,0.6106146685840829,0.1249306601677826,0.4066158874852754,142560.75,2022_06
34,Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,1044686,876576,0.839080833858212,0.2399448255265218,0.4999770622530452,250667.0,2022_06
35,Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,1148669,1062599,0.9250697981751052,0.3014064539044755,0.5619545263458601,346216.25,2022_06
36,Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,3789862,389048,0.1026549251661406,0.0251248924103305,0.2946688298023779,95219.875,2022_06
37,Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,3080711,489698,0.1589561630415835,0.0207979586530511,0.2678582626472076,64072.5,2022_06
38,Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,1679576,294477,0.1753281780639875,0.0310249431999504,0.31656075913224674,52108.75,2022_06
39,Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,2057187,495625,0.2409236496244629,0.0474885729882601,0.2675168545171749,97692.875,2022_06
40,Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,1173264,517313,0.4409178155981944,0.0729870898621282,0.24524484927285536,85633.125,2022_06
41,Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,1256394,704832,0.560995993295097,0.070059431993467,0.2776630779373586,88022.25,2022_06
42,Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,1019191,494546,0.4852338766727728,0.0466983126813325,0.2792973334585231,47594.5,2022_06
43,Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,1619770,275369,0.1700050007099773,0.0146931354451557,0.17609562637346377,23799.5,2022_06
44,North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,1901839,1148491,0.6038844507868437,0.0895671899671844,0.297224572944112,170342.375,2022_06
45,Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,1429701,894859,0.6259063958128308,0.0515607808905498,0.20430213319069565,73716.5,2022_06
46,Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,864474,633708,0.7330561705730884,0.1212597197833595,0.2693347045115274,104825.875,2022_06
47,Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,27644,14128,0.5110693097959774,0.0279762335407321,0.16971143296028088,773.375,2022_06
48,Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,481293,4373,0.0090859414119881,0.0007568154949272,0.13250272826482357,364.25,2022_06
49,Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,1227455,312643,0.2547083192459194,0.0252509256958503,0.16725779643730201,30994.375,2022_06
50,Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,2312800,514937,0.2226465755793843,0.0269295875129712,0.18148870699376707,62282.75,2022_06
51,Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,2648373,112309,0.042406790886329,0.0049584216422686,0.1424484194997071,13131.75,2022_06
52,Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,1002816,323537,0.3226284782053736,0.0563023276453506,0.2244295935605684,56460.875,2022_06
53,Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,2647306,0,0.0,0.0,--,0.0,2022_06
54,Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,2906221,0,0.0,0.0,--,0.0,2022_06
55,Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,2759306,10291,0.0037295609838125,0.0,--,0.0,2022_06
56,Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,3505523,0,0.0,0.0,--,0.0,2022_06
57,Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,2237843,655256,0.2928069574139025,0.0146822185470562,0.17605909271147024,32856.5,2022_06
58,Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,1216530,55177,0.0453560536937025,0.0008716390060253,0.12732648895292986,1060.375,2022_06
59,Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,2040855,53656,0.0262909417866531,0.0014695434021525,0.12520874211998498,2999.125,2022_06
60,Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,1099816,83943,0.0763245852033431,0.0036145818936985,0.12520866141732284,3975.375,2022_06
61,Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,1220566,247300,0.2026109198519375,0.0107181832035301,0.13686795769122123,13082.25,2022_06
62,Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,1209702,127124,0.1050870379647219,0.0068061183663414,0.14092212237911853,8233.375,2022_06
63,Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,1435665,108829,0.0758038957556254,0.0059084988489654,0.14063173513710667,8482.625,2022_06
64,Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,1477771,540975,0.3660749872612198,0.0418748913058924,0.2009296178923033,61881.5,2022_06
65,Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,1197181,598971,0.500317829968902,0.0581330224920041,0.2332578662305104,69595.75,2022_06
66,Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,970193,194479,0.200453930300466,0.0189262600327976,0.15613653563259441,18362.125,2022_06
67,Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,1190217,208673,0.1753234914305542,0.013263757785345,0.14195951657284678,15786.75,2022_06
68,Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,1384680,414486,0.2993370309385562,0.0286447049137706,0.2114441453207879,39663.75,2022_06
69,Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,1288418,456577,0.3543702431974716,0.0564216155005596,0.20684260020657336,72694.625,2022_06
70,Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,1342595,78071,0.0581493302149941,0.0054782901768589,0.15562449748212095,7355.125,2022_06
71,Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,2615665,534551,0.2043652379031718,0.0240559762049039,0.2129165454139399,62922.375,2022_06
72,Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,1456525,457120,0.31384287945624,0.0155793755685621,0.2383336834366138,22691.75,2022_06
73,Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,992574,196973,0.1984466649337984,0.0180146518042987,0.20558401168138338,17880.875,2022_06
74,Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,2021313,604870,0.2992460841047378,0.0232115214219668,0.1855747476505395,46917.75,2022_06
75,Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,979064,58934,0.0601942263222833,0.0075222355229075,0.1874554571370393,7364.75,2022_06
76,Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,2756735,261686,0.0949260628968689,0.0167217741277271,0.20573087514002508,46097.5,2022_06
77,Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,7540478,71958,0.0095428963521941,0.0004254869518881,0.15124569839249516,3208.375,2022_06
78,Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,4807024,99867,0.0207752239223269,0.0002583199085338,0.15124847746650427,1241.75,2022_06
79,Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,4448895,26760,0.0060149767526543,0.0007875832088642,0.25440172801858707,3503.875,2022_06
80,Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,3111494,70,2.2497231233613174e-05,0.0,--,0.0,2022_06
81,Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,1725810,0,0.0,0.0,--,0.0,2022_06
82,Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,5577798,2,3.585644370771405e-07,0.0,--,0.0,2022_06
83,Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,2257735,1028488,0.4555397334053819,0.119879436692083,0.439612843914506,270656.0,2022_06
84,Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,2539066,1166896,0.459576868029425,0.0799640990033343,0.30409352674225293,203034.125,2022_06
85,Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,1356383,202485,0.1492830564818344,0.0159686644553934,0.26341576873495004,21659.625,2022_06
86,Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,3023351,708385,0.2343045845487341,0.0321820473375403,0.24800134836501184,97297.625,2022_06
87,Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,2286826,696721,0.3046672549638669,0.0385450729526426,0.263696637448769,88145.875,2022_06
88,Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,539974,305565,0.5658883575875876,0.1658512724686744,0.4123080730185769,89555.375,2022_06
89,Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,407246,235788,0.5789817456770601,0.1530791585429936,0.4131024325918269,62340.875,2022_06
90,Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,849158,574604,0.6766750121885444,0.1586275757868382,0.38655431136160795,134699.875,2022_06
91,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,2031059,243535,0.1199054286458443,0.0151311458702085,0.20026880844547262,30732.25,2022_06
92,"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,1737889,367177,0.2112775902258429,0.0584025360653068,0.33391056536114355,101497.125,2022_06
93,Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,473422,389614,0.8229740062776972,0.1683706608480383,0.3027278993722157,79710.375,2022_06
94,Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,487261,285308,0.5855342414024517,0.0954414061457822,0.25912772264538886,46504.875,2022_06
95,Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,816812,231632,0.2835805546441531,0.0421994289995739,0.2129319611065123,34469.0,2022_06
96,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,2239704,108466,0.0484287209381239,0.0034250619724749,0.16956134921862911,7671.125,2022_06
97,"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,581448,13804,0.0237407300394876,0.0002465826694734,0.12744444444444444,143.375,2022_06
98,Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,910983,99357,0.1090657015553528,0.004990488296708,0.17200446445461767,4546.25,2022_06
99,Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,1066439,436782,0.4095705427127102,0.0405237664789078,0.20108285989475005,43216.125,2022_06
100,Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,261111,0,0.0,0.0,--,0.0,2022_06
101,Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,519038,193831,0.3734427922425718,0.0470160662610444,0.2256331249884424,24403.125,2022_06
102,Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,38513,0,0.0,0.0,--,0.0,2022_06
103,Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,105549,4290,0.0406446295085694,0.0007591260930942,0.14489150090415914,80.125,2022_06
104,Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,2204046,100,4.537110386988293e-05,2.6655523523556224e-06,0.125,5.875,2022_06
105,Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,703342,69,9.810305655001408e-05,5.50941078451166e-06,0.125,3.875,2022_06
106,Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,2873448,231953,0.0807228806646231,0.0049188292253766,0.1717375455650061,14134.0,2022_06
107,"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,572328,395707,0.6913989879928992,0.0591356704547042,0.20216229131200908,33845.0,2022_06
108,Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,164517,80344,0.4883629047454062,0.0635314283630263,0.20421241842835372,10452.0,2022_06
109,Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,767470,421439,0.5491276531981706,0.0843690958604245,0.26318554467599087,64750.75,2022_06
110,Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,1265450,399387,0.3156086767553044,0.052240408550318,0.2179575839501492,66107.625,2022_06
111,Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,1439537,98976,0.0687554401172043,0.0078251722602475,0.17421858084073122,11264.625,2022_06
112,Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,540668,72877,0.1347906663608721,0.0104923446551303,0.16418369414216255,5672.875,2022_06
113,Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,429107,274097,0.6387614278023896,0.1014971207647509,0.2524877388461182,43553.125,2022_06
114,Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,350808,302978,0.863657613281339,0.1566483660577866,0.2772670625690601,54953.5,2022_06
115,Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,1571343,170789,0.1086898277460745,0.0055429495660718,0.16612387945832538,8709.875,2022_06
116,"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,278112,98584,0.3544758946036129,0.0377118750719134,0.2138731417851098,10488.125,2022_06
117,Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,171310,126974,0.7411943260755356,0.0816319829548771,0.217249883486096,13984.375,2022_06
118,Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,310349,4132,0.0133140432223077,0.0015607429055676,0.2570992569002123,484.375,2022_06
119,Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,1510383,340494,0.2254355352251713,0.0349498272954608,0.3624303977370253,52787.625,2022_06
120,Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,381805,163616,0.4285328898259583,0.0763871609853197,0.49856405347191357,29165.0,2022_06
121,"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,291600,235079,0.8061694101508916,0.0666190843621399,0.18622739996548882,19426.125,2022_06
122,"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,456115,281706,0.6176205562193745,0.0665914846036635,0.2139587838742172,30373.375,2022_06
123,Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,1136051,260427,0.2292388281864106,0.0326391596856127,0.22955901836236892,37079.75,2022_06
124,Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,252490,113306,0.4487544061150936,0.0506064596617687,0.21295686738554356,12777.625,2022_06
125,Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,393418,125049,0.3178527672856859,0.0192578250105485,0.16518139403056664,7576.375,2022_06
126,Banekuchi,NALBARI,227,Nalbari,Banekuchi,,61110319.4,61,187696,145936,0.7775125735231438,0.0479851728326655,0.169792157602036,9006.625,2022_06
127,Ghograpar (Pt),NALBARI,228,Nalbari,Ghograpar (Pt),,131160984.6,131,402950,189318,0.4698300037225462,0.0408518426603797,0.1781135035706557,16461.25,2022_06
128,Baganpara (Pt),BAKSA,260,Baksa,Baganpara (Pt),,211742690.1,212,651457,76925,0.1180814696902481,0.0102967271823005,0.17471609407964994,6707.875,2022_06
129,Baganpara (Pt),NALBARI,230,Nalbari,Baganpara (Pt),,18943498.07,19,58188,15437,0.2652952498797002,0.0233596274145872,0.15901380439868976,1359.25,2022_06
130,Barnagar (Pt),BAKSA,231,Baksa,Barnagar (Pt),,460073385.7,460,1415623,338233,0.2389287260803194,0.0069218640838697,0.18950528941922756,9798.75,2022_06
131,Ghograpar (Pt),BAKSA,232,Baksa,Ghograpar (Pt),,35444716.72,35,108915,103222,0.9477298810999404,0.0497257035302759,0.17040162980209547,5415.875,2022_06
132,Jalah (Pt),BAKSA,233,Baksa,Jalah (Pt),,291646466.4,292,897740,157462,0.1753982222024194,0.0116842014391694,0.16279760057114478,10489.375,2022_06
133,Barama,BAKSA,234,Baksa,Barama,,95546762.3,96,293699,56406,0.1920537693352718,0.0097655252486389,0.14649734395750333,2868.125,2022_06
134,Rangia (Pt),TAMULPUR,235,Baksa,Rangia (Pt),,23451991.6,23,72109,30892,0.4284069949659543,0.0537346239720423,0.1774803041407109,3874.75,2022_06
135,Pathorighat (Pt),TAMULPUR,236,Baksa,Pathorighat (Pt),,3754506.217,4,11521,3788,0.3287909035673986,0.0413701067615658,0.1808137329286798,476.625,2022_06
136,Khoirabari (Pt),DARRANG,237,Darrang,Khoirabari (Pt),,52738276.5,53,162032,119200,0.7356571541423916,0.1140438308482275,0.3285052710174041,18478.75,2022_06
137,Pathorighat (Pt),DARRANG,238,Darrang,Patharighat (Pt),,176482635.2,176,542007,355634,0.6561428173436874,0.1502342220672426,0.3479308650415536,81428.0,2022_06
138,Sipajhar,DARRANG,239,Darrang,Sipajhar,,293007191.6,293,898724,608903,0.6775194609245998,0.1520345790253737,0.3901588051706267,136637.125,2022_06
139,Dhekiajuli (Pt),UDALGURI,240,Udalguri,Dhekiajuli (Pt),,41104085.9,41,126426,64037,0.5065176466865993,0.0549105801021941,0.2612276575729069,6942.125,2022_06
140,Khoirabari (Pt),UDALGURI,241,Udalguri,Khoirabari (Pt),,162764836.4,163,500480,281000,0.5614609974424553,0.0837810701726342,0.2913840669344415,41930.75,2022_06
141,Pathorighat (Pt),UDALGURI,242,Udalguri,Pathorighat (Pt),,2314177.101,2,7104,4436,0.6244369369369369,0.1225190033783783,0.2441444600280505,870.375,2022_06
142,Mangaldoi (Pt),UDALGURI,243,Udalguri,Mangaldoi (Pt),,6293734.554,6,19330,21922,1.1340920848422142,0.1420719089498189,0.30978567399887197,2746.25,2022_06
143,Dalgaon (Pt),UDALGURI,244,Udalguri,Dalgaon (Pt),,62698740.91,63,192850,69010,0.3578428830697433,0.0651950998185117,0.28421626692587654,12572.875,2022_06
144,Harisinga,UDALGURI,245,Udalguri,Harisinga,,625700293.5,626,1926719,87661,0.045497553094146,0.0053493789182542,0.20779737903225806,10306.75,2022_06
145,Udalguri,UDALGURI,246,Udalguri,Udalguri,y,569395304.7,569,1753351,138553,0.0790218273466065,0.0113239590931878,0.23434493951017998,19854.875,2022_06
146,Mazbat,UDALGURI,247,Udalguri,Mazbat,,325141745.3,325,1001280,166406,0.1661932726110578,0.0184041926334292,0.26185824108678046,18427.75,2022_06
147,Mahmora,CHARAIDEO,248,Charaideo,Mahmora,,294481483.3,294,909460,27086,0.0297825083016295,0.0015283794779319,0.1251125112511251,1390.0,2022_06
148,Biswanath,BISWANATH,249,Biswanath,Biswanath,y,1042300607.0,1042,3210704,570920,0.1778176997941884,0.0214371209554041,0.19765396610247368,68828.25,2022_06
149,Helem,BISWANATH,250,Biswanath,Halem,,427087304.2,427,1315846,485208,0.3687422388334197,0.0818462988829999,0.31861169457428556,107697.125,2022_06
150,Gohpur,BISWANATH,251,Biswanath,Gohpur,,313635939.7,314,966801,633240,0.6549848417616448,0.1034679060116818,0.30234474410394824,100032.875,2022_06
151,Hojai,HOJAI,252,Hojai,Hojai,y,264542999.3,265,809397,706740,0.8731685439901556,0.2887700658638468,0.5112666189807462,233729.625,2022_06
152,Doboka,HOJAI,253,Hojai,Doboka,,317748519.3,318,973142,641779,0.6594916260936226,0.1120739573464098,0.3847891778801713,109063.875,2022_06
153,Lanka,HOJAI,254,Hojai,Lanka,,873440623.1,873,2670111,974324,0.3649001857975192,0.0621034574967108,0.30150755482017527,165823.125,2022_06
154,Donka,WEST KARBI ANGLONG,255,West Karbi Anglong,Donkamokam,,3072801622.0,3073,9388887,2232757,0.2378084857129498,0.0105293630650789,0.34149602056043776,98859.0,2022_06
155,South Salmara,SOUTH SALMARA MANCACHAR,256,South Salmara Mancachar,South Salmara,,435496775.1,435,1331348,283503,0.2129443240985828,0.0086879989304073,0.17023194548692364,11566.75,2022_06
156,Mankachar,SOUTH SALMARA MANCACHAR,257,South Salmara Mancachar,Mankachar,,248678182.6,249,758597,192580,0.2538633820065199,0.0369605007665466,0.16966273947403454,28038.125,2022_06
157,Bajali (Pt),TAMULPUR,258,Baksa,Bajali (Pt),,17844174.95,18,54839,31387,0.5723481463921661,0.0747027662794726,0.2025425195293187,4096.625,2022_06
158,Goreswar (Pt),TAMULPUR,259,Baksa,Goreswar (Pt),,283216711.9,283,870662,378566,0.4348024836274007,0.0549132441751219,0.20537317439862543,47810.875,2022_06
159,Tamulpur,TAMULPUR,261,Baksa,Tamulpur,,549366262.9,549,1690686,306174,0.181094537956782,0.0104015470643277,0.15675529923519868,17585.75,2022_06
160,Baksa,BAKSA,262,Baksa,Baska,,295501945.5,296,909154,94978,0.1044685498826381,0.0105951521964375,0.15252596826804318,9632.625,2022_06
161,Sarupeta (Pt),BAKSA,263,Baksa,Sarupeta (Pt),,134708247.8,135,414313,230711,0.5568519452684323,0.0516300478140922,0.20078093468119657,21391.0,2022_06
162,Barnagar (Pt),BARPETA,264,Barpeta,Barnagar (Pt),,207191146.6,207,636582,209634,0.3293118561316531,0.0242079967702511,0.1908003887726423,15410.375,2022_06
163,Sarupeta (Pt),BAJALI,265,Barpeta,Sarupeta (Pt),,261584874.2,262,803631,606803,0.7550766458735415,0.1011858987520391,0.2375726381110147,81316.125,2022_06
164,Chenga,BARPETA,266,Barpeta,Chenga,,317522242.4,318,973038,421290,0.4329635636018326,0.0119868134646334,0.20923176966544085,11663.625,2022_06
165,North Guwahati (Pt),KAMRUP METRO,267,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,351691,21364,0.0607465075876266,0.0010851144897082,0.12508194034742706,381.625,2022_06
166,Kalaigaon (Pt),UDALGURI,268,Udalguri,Kalaigaon (Pt),,191989620.2,192,590345,243605,0.4126485360255444,0.0435995053739762,0.18352965923432898,25738.75,2022_06
167,Mangaldoi (Pt),DARRANG,269,Darrang,Mangaldoi (Pt),y,439678093.9,440,1349574,602314,0.4462993507580911,0.0674459125620381,0.3355547404354462,91023.25,2022_06
168,Dalgaon (Pt),DARRANG,270,Darrang,Dalgaon (Pt),,649172827.9,649,1995137,442581,0.2218298793516435,0.0355216208210263,0.3140518024505351,70870.5,2022_06
169,Mayong,MORIGAON,271,Morigaon,Mayong,,486035918.5,486,1489590,983130,0.6600004027954001,0.2473603474781651,0.5691843913018628,368465.5,2022_06
170,Palasbari,KAMRUP,272,Kamrup,Palasbari,,392624055.8,393,1201499,127686,0.1062722482498945,0.0105405830550004,0.153768166972232,12664.5,2022_06
171,Azara,KAMRUP,273,Kamrup,Azara,,423124288.2,423,1294824,63652,0.0491588045942923,0.0036913317949003,0.15680669925527377,4779.625,2022_06
172,Gossaigaon (Pt),DHUBRI,274,Dhubri,Gossaigaon (Pt),,76783222.03,77,235576,10,4.244914592318402e-05,5.306143240398003e-06,0.125,1.25,2022_06
173,Jorhat West,JORHAT,276,Jorhat,Jorhat West,,363550691.9,364,1119315,222535,0.1988135600791555,0.0246256639105167,0.1884812502564243,27563.875,2022_06
174,Jorhat East,JORHAT,277,Jorhat,Jorhat East,,195465666.5,195,602077,158588,0.2634015250541043,0.0454331422725,0.2496691371095818,27354.25,2022_06
175,Sapekhati,CHARAIDEO,278,Charaideo,Sapekhati,,394328380.8,394,1217721,35561,0.029202912654048,0.0022417901966049,0.125,2729.875,2022_06
176,Sonari,CHARAIDEO,279,Charaideo,Sonari,y,384542831.4,385,1186410,163913,0.1381588152493657,0.0054575357591389,0.13428335891160978,6474.875,2022_06
177,Ujani Majuli,MAJULI,280,Majuli,Ujani Majuli,,322168126.6,322,994388,806807,0.8113603543083786,0.062813383709377,0.25877217513071,62460.875,2022_06
178,Majuli,MAJULI,281,Majuli,Majuli,,648466675.6,648,1999806,2055068,1.0276336804670052,0.0457888165152019,0.3049039358018114,91568.75,2022_06
179,Phuloni,K.ANGLONG,275,K.ANGLONG,Phuloni,,3303172433.0,3303,10128554,1471725,0.1453045518639679,0.0061147795628082,0.1657652479498105,61933.875,2022_06
0,Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,3284701,119066,0.0362486570314923,0.0006961820878064,0.25032840722495897,2286.75,2022_07
