Unnamed: 0,revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,max_rain,mean_rain,count,sum_rain,month
15,Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,455.54712335020304,422.81173067758255,488,206332.1245706603,2018_05
16,Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,455.54712335020304,387.0189738555886,435,168353.25362718105,2018_05
17,Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,382.1524486839771,338.91743923124227,174,58971.63442623615,2018_05
18,Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,211.17763857543468,211.17763857543468,250,52794.40964385867,2018_05
19,Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,536.4862124547362,416.19155059044937,212,88232.60872517526,2018_05
20,Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,455.54712335020304,317.4406288405921,458,145387.80800899118,2018_05
21,Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,241.4396743029356,211.14837105942144,286,60388.43412299454,2018_05
22,Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,241.4396743029356,192.92171529240937,239,46108.28995488584,2018_05
23,Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,235.50840704143047,235.50840704143047,150,35326.26105621457,2018_05
24,Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,387.5612953901291,243.9557897274693,36,8782.408430188894,2018_05
25,Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,130.8076086267829,104.52196746216896,196,20486.30562258512,2018_05
26,Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,203.74795462191105,128.01987938798294,211,27012.1945508644,2018_05
27,Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,203.74795462191105,104.61845621519106,355,37139.551956392825,2018_05
28,Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,203.74795462191105,201.8365715884839,166,33504.87088368833,2018_05
29,Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,240.1700947880745,208.1623039120682,532,110742.3456812203,2018_05
30,Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,209.9361265003681,165.6594252981318,309,51188.76241712272,2018_05
31,Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,147.607940107584,146.7676400990366,278,40801.40394753218,2018_05
32,Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,203.74795462191105,136.22548993209998,225,30650.73523472249,2018_05
33,Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,203.74795462191105,165.468650980276,336,55597.46672937274,2018_05
34,Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,203.74795462191105,194.77957210225333,308,59992.10820749402,2018_05
35,Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,203.74795462191105,134.70160699545303,346,46606.75602042675,2018_05
36,Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,277.5904937386513,162.2535505299984,1121,181886.2301441282,2018_05
37,Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,356.46370623260736,260.94198375859645,905,236152.49530152977,2018_05
38,Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,306.0436673909426,205.94341354063008,492,101324.15946199,2018_05
39,Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,356.46370623260736,301.0166284640102,611,183921.1599915102,2018_05
40,Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,200.39964313060045,190.6987252604088,348,66363.15639062226,2018_05
41,Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,331.03903913497925,178.9111555421189,365,65302.5717728734,2018_05
42,Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,276.23644821345806,251.1385327617824,300,75341.55982853472,2018_05
43,Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,276.7860435843468,204.53923335986943,477,97565.21431265771,2018_05
44,North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,276.23644821345806,198.3317986364684,556,110272.48004187644,2018_05
45,Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,183.52132798731327,178.8529507009756,420,75118.23929440975,2018_05
46,Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,183.52132798731327,178.58942740793162,259,46254.66169865429,2018_05
47,Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,180.13678599894047,179.82392589300872,10,1798.239258930087,2018_05
48,Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,298.8786150217056,202.9786704914136,143,29025.94988027215,2018_05
49,Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,180.13678599894047,179.96634512867294,361,64967.85059145093,2018_05
50,Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,235.7966345101595,209.32709939904203,684,143179.73598894477,2018_05
51,Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,235.7966345101595,199.9657586352801,777,155373.39445961267,2018_05
52,Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,208.95029090344903,193.2295127056361,293,56616.24722275138,2018_05
53,Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,309.09390288591385,243.67079044080955,781,190306.8873342723,2018_05
54,Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,246.81823663413525,222.37772275259675,860,191244.8415672332,2018_05
55,Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,253.40119099617004,224.18297990267465,812,182036.5796809718,2018_05
56,Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,253.40119099617004,247.2973322914877,1028,254221.65759564936,2018_05
57,Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,232.74410174787045,205.5151813673405,661,135845.53488381207,2018_05
58,Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,232.74410174787045,228.3157495289375,358,81737.03833135962,2018_05
59,Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,238.84917920827863,227.33005947955755,603,137080.0258661732,2018_05
60,Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,301.1354157179594,253.9655777784238,322,81776.91604465246,2018_05
61,Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,224.1154930740595,191.0276161250736,362,69151.99703727663,2018_05
62,Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,301.1354157179594,224.39470869564977,358,80333.30571304262,2018_05
63,Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,301.1354157179594,281.7086735039462,428,120571.31225968896,2018_05
64,Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,224.1154930740595,211.99939467375992,435,92219.73668308556,2018_05
65,Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,235.86144798994064,189.8293001913062,353,67009.74296753109,2018_05
66,Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,265.5285696387291,219.3386741962117,291,63827.55419109762,2018_05
67,Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,265.5285696387291,247.2341834918516,350,86531.96422214806,2018_05
68,Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,235.86144798994064,201.43997511857808,404,81381.74994790554,2018_05
69,Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,204.9976351857185,175.97013232121557,387,68100.44120831043,2018_05
70,Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,235.86144798994064,201.8697893180823,394,79536.69699132442,2018_05
71,Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,240.1700947880745,203.95492263017343,770,157045.29042523354,2018_05
72,Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,200.39964313060045,184.5082388253276,427,78785.0179784149,2018_05
73,Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,200.39964313060045,170.48187375760324,293,49951.18901097775,2018_05
74,Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,204.9976351857185,179.3960386725637,588,105484.87073946744,2018_05
75,Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,192.20125770568848,187.04124543326907,288,53867.87868478149,2018_05
76,Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,268.2601645588875,197.6411463951132,815,161077.53431201726,2018_05
77,Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,268.2601645588875,143.32342989815052,2226,319037.9549532831,2018_05
78,Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,200.6699343174696,183.403485166425,1422,260799.7559066564,2018_05
79,Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,212.1335003077984,109.67380115223376,1316,144330.7223163396,2018_05
80,Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,352.0554196238518,244.02935556191525,917,223774.91905027628,2018_05
81,Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,352.0554196238518,219.49931117755057,505,110847.15214466304,2018_05
82,Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,212.5768982544541,166.6326717968699,1642,273610.8470904604,2018_05
83,Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,482.9575973600149,324.6072234215586,667,216513.0180221796,2018_05
84,Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,482.9575973600149,416.108496029482,749,311665.26352608204,2018_05
85,Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,482.9575973600149,360.4471228963724,396,142737.06066696346,2018_05
86,Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,482.9575973600149,425.04539480227766,890,378290.40137402713,2018_05
87,Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,482.9575973600149,351.2696143804102,682,239565.87700743973,2018_05
88,Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,469.51640209555626,433.6349492201882,155,67213.41712912917,2018_05
89,Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,469.51640209555626,469.51640209555626,121,56811.48465356231,2018_05
90,Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,469.51640209555626,447.1116906137591,249,111330.810962826,2018_05
91,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,469.51640209555626,346.81393882331747,600,208088.3632939905,2018_05
92,"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,469.51640209555626,369.250747714221,508,187579.37983882427,2018_05
93,Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,482.9575973600149,473.2446168404426,137,64834.51250714064,2018_05
94,Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,482.9575973600149,472.7608285387015,145,68550.32013811171,2018_05
95,Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,482.9575973600149,393.9570060651904,242,95337.59546777606,2018_05
96,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,435.0195218026638,368.3233962589493,659,242725.1181346476,2018_05
97,"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,570.7275096178055,549.7843670004796,173,95112.69549108297,2018_05
98,Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,570.7275096178055,446.8517377876931,264,117968.85877595095,2018_05
99,Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,570.7275096178055,479.054280987081,312,149464.9356679693,2018_05
100,Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,570.7275096178055,551.5918529079511,78,43024.16452682018,2018_05
101,Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,536.4862124547362,536.4862124547362,155,83155.36293048412,2018_05
102,Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,570.7275096178055,570.7275096178055,10,5707.275096178055,2018_05
103,Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,536.4862124547362,412.4557732103332,31,12786.12896952033,2018_05
104,Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,659.6290067881346,533.077713140328,651,347033.5912543535,2018_05
105,Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,604.3525928556919,571.6791629169909,212,121195.98253840208,2018_05
106,Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,570.7275096178055,463.8445182587449,846,392412.4624468982,2018_05
107,"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,231.4195373058319,202.99527902811408,166,33697.216318666935,2018_05
108,Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,231.4195373058319,193.60291182994845,48,9292.939767837524,2018_05
109,Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,188.2150281071663,120.07324455816315,227,27256.626514703035,2018_05
110,Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,161.6042287349701,156.96656393613316,373,58548.52834817767,2018_05
111,Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,200.61812265217304,171.6656413797836,429,73644.56015192717,2018_05
112,Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,179.69450771808624,170.55250899169755,161,27458.953947663307,2018_05
113,Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,211.17763857543468,181.92514962927112,123,22376.79340440035,2018_05
114,Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,211.17763857543468,210.1661168247172,103,21647.11003294587,2018_05
115,Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,265.33157980442047,196.89813704414544,462,90966.9393143952,2018_05
116,"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,101.95426425337791,101.95426425337791,78,7952.432611763477,2018_05
117,Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,188.2150281071663,188.2150281071663,53,9975.396489679812,2018_05
118,Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,134.22790668159723,110.97700299675104,93,10320.861278697848,2018_05
119,Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,134.22790668159723,87.69366949063391,443,38848.29558435082,2018_05
120,Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,101.95426425337791,93.53131141739765,112,10475.506878748536,2018_05
121,"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,235.50840704143047,235.50840704143047,89,20960.248226687312,2018_05
122,"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,235.50840704143047,205.94704950893367,135,27802.851683706045,2018_05
123,Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,161.6042287349701,154.3209267114041,338,52160.47322845459,2018_05
124,Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,231.4195373058319,187.6686106014252,75,14075.145795106888,2018_05
125,Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,231.4195373058319,221.4459217957088,112,24801.943241119385,2018_05
126,Banekuchi,NALBARI,227,Nalbari,Banekuchi,,61110319.4,61,235.50840704143047,232.8068323946957,56,13037.18261410296,2018_05
127,Ghograpar (Pt),NALBARI,228,Nalbari,Ghograpar (Pt),,131160984.6,131,231.4195373058319,231.4195373058319,119,27538.924939394,2018_05
128,Baganpara (Pt),BAKSA,260,Baksa,Baganpara (Pt),,211742690.1,212,387.5612953901291,248.73160186675207,191,47507.735956549644,2018_05
129,Baganpara (Pt),NALBARI,230,Nalbari,Baganpara (Pt),,18943498.07,19,235.50840704143047,234.92428279348783,14,3288.939959108829,2018_05
130,Barnagar (Pt),BAKSA,231,Baksa,Barnagar (Pt),,460073385.7,460,387.5612953901291,305.2977789237596,418,127614.47159013152,2018_05
131,Ghograpar (Pt),BAKSA,232,Baksa,Ghograpar (Pt),,35444716.72,35,235.50840704143047,235.50840704143047,30,7065.252211242914,2018_05
132,Jalah (Pt),BAKSA,233,Baksa,Jalah (Pt),,291646466.4,292,387.5612953901291,385.1172013182685,265,102056.05834934115,2018_05
133,Barama,BAKSA,234,Baksa,Barama,,95546762.3,96,235.50840704143047,233.0275197861235,89,20739.44926096499,2018_05
134,Rangia (Pt),TAMULPUR,235,Baksa,Rangia (Pt),,23451991.6,23,231.4195373058319,231.4195373058319,20,4628.390746116638,2018_05
135,Pathorighat (Pt),TAMULPUR,236,Baksa,Pathorighat (Pt),,3754506.217,4,188.2150281071663,188.2150281071663,5,941.0751405358316,2018_05
136,Khoirabari (Pt),DARRANG,237,Darrang,Khoirabari (Pt),,52738276.5,53,193.43815042823556,193.43815042823556,48,9285.031220555304,2018_05
137,Pathorighat (Pt),DARRANG,238,Darrang,Patharighat (Pt),,176482635.2,176,193.43815042823556,189.8903692290187,159,30192.56870741397,2018_05
138,Sipajhar,DARRANG,239,Darrang,Sipajhar,,293007191.6,293,193.43815042823556,117.60397776936306,268,31517.8660421893,2018_05
139,Dhekiajuli (Pt),UDALGURI,240,Udalguri,Dhekiajuli (Pt),,41104085.9,41,176.29354648292065,159.36324616308724,35,5577.713615708053,2018_05
140,Khoirabari (Pt),UDALGURI,241,Udalguri,Khoirabari (Pt),,162764836.4,163,264.0026230812073,211.858865712172,145,30719.53552826494,2018_05
141,Pathorighat (Pt),UDALGURI,242,Udalguri,Pathorighat (Pt),,2314177.101,2,188.2150281071663,188.2150281071663,2,376.4300562143326,2018_05
142,Mangaldoi (Pt),UDALGURI,243,Udalguri,Mangaldoi (Pt),,6293734.554,6,193.43815042823556,193.43815042823556,7,1354.0670529976487,2018_05
143,Dalgaon (Pt),UDALGURI,244,Udalguri,Dalgaon (Pt),,62698740.91,63,176.29354648292065,161.9295661072982,57,9229.985268115995,2018_05
144,Harisinga,UDALGURI,245,Udalguri,Harisinga,,625700293.5,626,264.0026230812073,234.71690606230752,564,132380.33501914144,2018_05
145,Udalguri,UDALGURI,246,Udalguri,Udalguri,y,569395304.7,569,277.5904937386513,229.7206230170684,524,120373.60646094382,2018_05
146,Mazbat,UDALGURI,247,Udalguri,Mazbat,,325141745.3,325,277.5904937386513,190.39633405542844,292,55595.7295441851,2018_05
147,Mahmora,CHARAIDEO,248,Charaideo,Mahmora,,294481483.3,294,224.1154930740595,197.04450623058065,266,52413.83865733445,2018_05
148,Biswanath,BISWANATH,249,Biswanath,Biswanath,y,1042300607.0,1042,402.07239612936974,279.8232338398994,947,264992.6024463847,2018_05
149,Helem,BISWANATH,250,Biswanath,Halem,,427087304.2,427,238.5856756195426,215.0893704444751,385,82809.4076211229,2018_05
150,Gohpur,BISWANATH,251,Biswanath,Gohpur,,313635939.7,314,238.5856756195426,207.3834979829024,284,58896.91342714429,2018_05
151,Hojai,HOJAI,252,Hojai,Hojai,y,264542999.3,265,114.47352980077268,107.66907504813058,241,25948.24708659947,2018_05
152,Doboka,HOJAI,253,Hojai,Doboka,,317748519.3,318,175.20145618915558,141.10457563674072,283,39932.59490519762,2018_05
153,Lanka,HOJAI,254,Hojai,Lanka,,873440623.1,873,114.47352980077268,108.747500671663,784,85258.04052658379,2018_05
154,Donka,WEST KARBI ANGLONG,255,West Karbi Anglong,Donkamokam,,3072801622.0,3073,203.74795462191105,86.74102479326568,2761,239491.96945420653,2018_05
155,South Salmara,SOUTH SALMARA MANCACHAR,256,South Salmara Mancachar,South Salmara,,435496775.1,435,479.6277694702149,392.0214680089342,396,155240.50133153796,2018_05
156,Mankachar,SOUTH SALMARA MANCACHAR,257,South Salmara Mancachar,Mankachar,,248678182.6,249,526.0228843092918,487.7159060235114,223,108760.64704324304,2018_05
157,Bajali (Pt),TAMULPUR,258,Baksa,Bajali (Pt),,17844174.95,18,231.4195373058319,231.4195373058319,15,3471.293059587478,2018_05
158,Goreswar (Pt),TAMULPUR,259,Baksa,Goreswar (Pt),,283216711.9,283,231.4195373058319,196.2075323177219,257,50425.335805654526,2018_05
159,Tamulpur,TAMULPUR,261,Baksa,Tamulpur,,549366262.9,549,255.4688699245453,238.01551865750835,504,119959.8214033842,2018_05
160,Baksa,BAKSA,262,Baksa,Baska,,295501945.5,296,387.5612953901291,322.5766870950386,273,88063.43557694554,2018_05
161,Sarupeta (Pt),BAKSA,263,Baksa,Sarupeta (Pt),,134708247.8,135,387.5612953901291,285.62803555175293,121,34560.992301762104,2018_05
162,Barnagar (Pt),BARPETA,264,Barpeta,Barnagar (Pt),,207191146.6,207,536.4862124547362,344.4717987368977,189,65105.16996127367,2018_05
163,Sarupeta (Pt),BAJALI,265,Barpeta,Sarupeta (Pt),,261584874.2,262,387.5612953901291,247.4074726701417,235,58140.7560774833,2018_05
164,Chenga,BARPETA,266,Barpeta,Chenga,,317522242.4,318,211.17763857543468,179.28897864611298,289,51814.51482872665,2018_05
165,North Guwahati (Pt),KAMRUP METRO,267,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,134.22790668159723,104.16912206707924,102,10625.250450842084,2018_05
166,Kalaigaon (Pt),UDALGURI,268,Udalguri,Kalaigaon (Pt),,191989620.2,192,264.0026230812073,200.16019690019937,177,35428.35485133529,2018_05
167,Mangaldoi (Pt),DARRANG,269,Darrang,Mangaldoi (Pt),y,439678093.9,440,193.43815042823556,148.12743568259418,398,58954.71940167248,2018_05
168,Dalgaon (Pt),DARRANG,270,Darrang,Dalgaon (Pt),,649172827.9,649,264.0026230812073,154.36304261392274,583,89993.65384391695,2018_05
169,Mayong,MORIGAON,271,Morigaon,Mayong,,486035918.5,486,91.91840555518866,82.60443937825886,440,36345.9533264339,2018_05
170,Palasbari,KAMRUP,272,Kamrup,Palasbari,,392624055.8,393,200.61812265217304,142.95123995973898,352,50318.83646582812,2018_05
171,Azara,KAMRUP,273,Kamrup,Azara,,423124288.2,423,161.6042287349701,134.4120997951415,380,51076.59792215377,2018_05
172,Gossaigaon (Pt),DHUBRI,274,Dhubri,Gossaigaon (Pt),,76783222.03,77,437.939918667078,432.0486754766282,68,29379.30993241072,2018_05
173,Jorhat West,JORHAT,276,Jorhat,Jorhat West,,363550691.9,364,168.91399537026882,168.21480364384462,326,54838.02598789334,2018_05
174,Jorhat East,JORHAT,277,Jorhat,Jorhat East,,195465666.5,195,235.86144798994064,167.8391299030219,174,29204.00860312581,2018_05
175,Sapekhati,CHARAIDEO,278,Charaideo,Sapekhati,,394328380.8,394,301.1354157179594,247.19911652492115,359,88744.4828324467,2018_05
176,Sonari,CHARAIDEO,279,Charaideo,Sonari,y,384542831.4,385,230.4621328562498,209.87713328008093,354,74296.50518114865,2018_05
177,Ujani Majuli,MAJULI,280,Majuli,Ujani Majuli,,322168126.6,322,179.09391897916794,163.7422654205786,291,47648.99923738837,2018_05
178,Majuli,MAJULI,281,Majuli,Majuli,,648466675.6,648,179.09391897916794,159.73287705486536,598,95520.26047880948,2018_05
179,Phuloni,K.ANGLONG,275,K.ANGLONG,Phuloni,,3303172433.0,3303,209.9361265003681,168.1322554160025,2972,499689.0630963594,2018_05
0,Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,225.55808746814728,144.75834758044027,968,140126.0804578662,2016_10
1,Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,163.89807361364365,155.69923270352788,148,23043.486440122128,2016_10
2,Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,163.89807361364365,108.98507219091113,271,29534.95456373692,2016_10
3,Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,135.86900117993355,97.97681793207155,894,87591.27523127198,2016_10
4,Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,147.2757660150528,146.83018926368095,256,37588.52845150232,2016_10
5,Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,174.30195099115372,148.3354234650571,93,13795.194382250307,2016_10
6,Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,147.2757660150528,147.2757660150528,114,16789.43732571602,2016_10
7,Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,135.86900117993355,131.35567553390513,91,11953.366473585367,2016_10
8,Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,147.2757660150528,122.03389313722911,190,23186.43969607353,2016_10
9,Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,174.30195099115372,170.07451686240844,201,34184.977889344096,2016_10
10,Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,174.30195099115372,134.50652250426484,182,24480.1870957762,2016_10
11,Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,147.2757660150528,94.5775268219877,320,30264.808583036065,2016_10
12,Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,147.2757660150528,136.0257945766867,268,36454.91294655204,2016_10
13,Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,135.86900117993355,114.7478858162178,178,20425.12367528677,2016_10
14,Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,136.04516059160233,132.90931768289147,437,58081.37182742357,2016_10
15,Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,136.04516059160233,110.21204238401756,488,53783.47668340057,2016_10
16,Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,115.38755249977112,90.07236898044744,435,39181.48050649464,2016_10
17,Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,89.62289324402809,82.03591128498658,174,14274.248563587666,2016_10
18,Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,59.61982822418213,59.61982822418213,250,14904.957056045532,2016_10
19,Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,103.05148695409298,77.3076104422996,212,16389.213413767517,2016_10
20,Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,89.62289324402809,66.57698593056033,458,30492.25955619663,2016_10
21,Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,52.01092833280563,51.34311007812515,286,14684.129482343791,2016_10
22,Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,55.56896325200796,46.93093200997453,239,11216.492750383914,2016_10
23,Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,55.56896325200796,55.56896325200796,150,8335.344487801194,2016_10
